Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
COMPLEXITY! -- Vsauce Leanback #6,https://www.youtube.com/watch?v=VYqQ-aShpBc,0.002670,0.002758,0.004042,0.500113,0.201411,81.394137,2011-06-18 20:02:27,0.0042,1862.0000,0.0049,444935,1862,0,339,2201,979301935
Temperature! Leanback #3 -- Part 1,https://www.youtube.com/watch?v=HVb7XzTbl2k,0.002788,0.002831,0.003528,0.499999,0.217911,88.594812,2011-05-04 20:14:07,0.0045,2178.0000,0.0049,488283,2178,0,223,2401,1172367483
BRAIN CANDY 1,https://www.youtube.com/watch?v=Bg557msKU8Y,0.003064,0.002866,0.002396,0.500019,0.340866,138.763120,2011-10-23 22:00:21,0.0046,3392.0000,0.0049,740904,3392,0,247,3639,2696149656
GROSS iPhone Stand and MORE! LÜT #13,https://www.youtube.com/watch?v=fOQEOqqvONc,0.005275,0.002843,0.000687,0.500163,1.377458,561.393426,2011-05-31 21:13:00,0.0045,13880.0000,0.0049,3078893,13880,0,1228,15108,46515915444
PEACH GOES GAGA! Super Mario Bromance -- Black Nerd Comedy,https://www.youtube.com/watch?v=P2_R9TGQAYM,0.002714,0.002654,0.003349,0.500271,0.250378,102.557621,2010-08-19 23:27:00,0.0039,2312.0000,0.0049,591684,2312,0,576,2888,1708783392
Incredible Shade Illusion!,https://www.youtube.com/watch?v=z9Sen1HTu5o,0.012875,0.002731,0.000231,0.500329,5.005869,2059.450817,2011-08-11 21:56:01,0.0042,46605.0000,0.0049,11146462,46605,0,7581,54186,603982189932
THE MIND - 4,https://www.youtube.com/watch?v=dBXq5bcyGwI,0.003043,0.002837,0.002400,0.499977,0.339171,140.658051,2012-01-06 22:44:45,0.0046,3386.0000,0.0048,740468,3386,0,184,3570,2643470760
THE MIND - 7,https://www.youtube.com/watch?v=anCzmn2ObOw,0.002728,0.002720,0.003451,0.500036,0.238303,100.039045,2012-01-06 22:42:28,0.0042,2234.0000,0.0048,526637,2234,0,274,2508,1320805596
Scale - What If other planets replaced the moon?,https://www.youtube.com/watch?v=DNlLnaJiGY8,0.003650,0.002662,0.001388,0.500259,0.655962,276.437202,2011-01-30 18:08:48,0.0041,6303.0000,0.0047,1549570,6303,0,1050,7353,11393988210
Cool Experiments -- 5,https://www.youtube.com/watch?v=pe_lAGutUzU,0.002465,0.002661,0.005662,0.499899,0.133532,56.796943,2011-08-24 19:33:48,0.0041,1260.0000,0.0047,306672,1260,0,181,1441,441914352
Cool Experiments -- 6,https://www.youtube.com/watch?v=vL44dNpmtO0,0.002467,0.002694,0.006137,0.499758,0.115938,49.799746,2011-08-24 19:34:14,0.0043,1147.0000,0.0047,268891,1147,0,104,1251,336382641
FACE PUNCH !!!! ... IMG! 18,https://www.youtube.com/watch?v=_ASn9eJNL64,0.003797,0.002606,0.001262,0.500229,0.716113,310.335179,2011-01-03 18:33:28,0.0040,7016.0000,0.0046,1747959,7016,0,1050,8066,14099037294
YouTube HD Camera Trick - Revealed!,https://www.youtube.com/watch?v=rTG58zlBlE8,0.002746,0.002576,0.002967,0.500152,0.250047,108.539054,2009-05-11 10:27:28,0.0039,2657.0000,0.0046,676722,2657,0,460,3117,2109342474
EPIC BATMAN GIRLS And More: IMG! 16,https://www.youtube.com/watch?v=aBL-DhdeAYc,0.004430,0.002653,0.000932,0.500162,0.961691,417.716350,2010-12-14 17:15:38,0.0042,9867.0000,0.0046,2361159,9867,0,1004,10871,25668159489
WEIRDEST Images of the Week: IMG! 11,https://www.youtube.com/watch?v=1YRxK-hWg7c,0.003502,0.002605,0.001490,0.500176,0.576804,252.217696,2010-11-02 22:53:15,0.0041,5817.0000,0.0046,1436205,5817,0,751,6568,9432994440
LEANBACK #6 -- Part 4,https://www.youtube.com/watch?v=-6WYj9fNM0A,0.002160,0.002535,0.015010,0.499112,0.043447,19.012294,2011-06-18 19:08:51,0.0038,398.0000,0.0046,103930,398,0,76,474,49262820
Giant Ant Hill Excavated,https://www.youtube.com/watch?v=lFg21x2sj-M,0.013970,0.002545,0.000222,0.500288,4.975591,2206.463651,2010-12-24 14:45:20,0.0039,48721.0000,0.0045,12450293,48721,0,7429,56150,699083951950
"Top 5 WTF ""Dances"" in Video Games: V-LIST #5",https://www.youtube.com/watch?v=CqPONswzchQ,0.003415,0.002504,0.001572,0.500257,0.563629,250.928413,2010-09-09 19:06:56,0.0038,5475.0000,0.0045,1442453,5475,0,1004,6479,9345652987
Strange Gravity,https://www.youtube.com/watch?v=FM9EA4rOOvk,0.008889,0.002556,0.000361,0.500229,2.661091,1188.208347,2010-01-13 02:45:13,0.0040,28364.0000,0.0045,7115165,28364,0,3505,31869,226753193385
Sprite streams,https://www.youtube.com/watch?v=JAssnAcHz6Y,0.002149,0.002457,0.011035,0.499467,0.048982,22.199514,2007-06-15 03:54:55,0.0037,575.0000,0.0044,153867,575,0,103,678,104321826
"Milgram's Obedience to Authority Experiment 2009, 3/3",https://www.youtube.com/watch?v=CmFCoo-cU3Y,0.002571,0.002581,0.003897,0.499743,0.155917,72.919044,2009-05-15 09:24:11,0.0043,1942.0000,0.0043,454349,1942,0,0,1942,882345758
Magnetic Breakfast Cereal with Science Bob,https://www.youtube.com/watch?v=n9s8CbP7ExY,0.002784,0.002399,0.002510,0.500073,0.282549,134.490214,2008-12-08 23:44:27,0.0037,3216.0000,0.0042,859160,3216,0,393,3609,3100708440
LEANBACK #6 -- Part 3,https://www.youtube.com/watch?v=DnM39b_hcd8,0.002043,0.002370,0.014325,0.499088,0.044361,21.114929,2011-06-18 19:07:00,0.0036,421.0000,0.0042,115424,421,0,63,484,55865216
LEANBACK #5 -- Part 1,https://www.youtube.com/watch?v=Ssib8Hj3Gs8,0.002244,0.002374,0.005990,0.499840,0.123079,58.710886,2011-05-27 22:13:15,0.0037,1180.0000,0.0042,322225,1180,0,170,1350,435003750
SOLAR-POWERED BIKINI ---- LÜT #14,https://www.youtube.com/watch?v=AxKE6P0LYC8,0.004396,0.002403,0.000958,0.500159,0.974841,465.748538,2011-06-22 19:55:31,0.0038,9572.0000,0.0042,2544119,9572,0,1077,10649,27092323231
Vsauce Leanback #4 -- Part 1,https://www.youtube.com/watch?v=oft3e1K9Dbs,0.002242,0.002310,0.005394,0.499969,0.145209,69.695822,2011-05-13 20:24:47,0.0035,1333.0000,0.0042,383495,1333,0,264,1597,612441515
Cool Experiments -- 2,https://www.youtube.com/watch?v=vMp6cbjfJG8,0.002377,0.002355,0.004295,0.499977,0.184278,88.597783,2011-08-24 19:32:17,0.0036,1736.0000,0.0042,478379,1736,0,253,1989,951495831
Cool Things To Know - Part 1,https://www.youtube.com/watch?v=OmmliCMNths,0.002450,0.002311,0.003625,0.500011,0.221113,108.644410,2011-07-16 21:02:42,0.0036,2111.0000,0.0041,590850,2111,0,293,2404,1420403400
Make Chris Brown CRY! (Interactive),https://www.youtube.com/watch?v=3x8Eo2TuKHI,0.002946,0.002206,0.002046,0.500148,0.405361,206.803649,2010-07-05 16:43:36,0.0034,4060.0000,0.0039,1202473,4060,0,653,4713,5667255249
selective attention test,https://www.youtube.com/watch?v=vJG698U2Mvo,0.033956,0.002336,0.000091,0.499996,10.923461,5650.977858,2010-03-10 13:52:42,0.0039,129588.0000,0.0039,33519806,129588,0,0,129588,4343764619928
Top 7 Video Game Mods: V-LIST #6,https://www.youtube.com/watch?v=YaTsPvyTCLQ,0.003932,0.002167,0.001183,0.500187,0.759157,395.854727,2010-09-30 20:26:09,0.0033,7549.0000,0.0038,2267222,7549,0,1146,8695,19713495290
LEANBACK #6 -- Part 5,https://www.youtube.com/watch?v=qQEzD8kHu50,0.001757,0.002062,0.019278,0.498700,0.034026,17.854507,2011-06-18 19:08:38,0.0030,294.0000,0.0038,97601,294,0,77,371,36209971
The Colour Changing Card Trick,https://www.youtube.com/watch?v=voAntzB7EwE,0.008069,0.002056,0.000482,0.500305,1.791704,960.146509,2007-04-28 23:41:27,0.0031,20588.0000,0.0037,6700165,20588,0,4417,25005,167537625825
Make Fake Poop!,https://www.youtube.com/watch?v=nfvtkXCojL0,0.004482,0.001927,0.001077,0.500394,0.868729,477.350277,2008-10-24 03:34:32,0.0027,8389.0000,0.0036,3071325,8389,0,2789,11178,34331270850
Cool Experiments -- 3,https://www.youtube.com/watch?v=N8yyuKy2xjw,0.002034,0.002079,0.006160,0.499742,0.117512,64.980364,2011-08-24 19:32:21,0.0033,1142.0000,0.0036,350858,1142,0,126,1268,444887944
THE MIND - 6,https://www.youtube.com/watch?v=bgGuf0w-P7g,0.002171,0.002041,0.004411,0.499876,0.177231,99.999158,2012-01-06 22:42:44,0.0032,1683.0000,0.0035,526427,1683,0,182,1865,981786355
Soda Can Shake-Up - Cool Science Experiment,https://www.youtube.com/watch?v=l5xbgNTxApo,0.003822,0.002015,0.001234,0.500098,0.645263,368.732053,2009-07-15 16:19:47,0.0032,7198.0000,0.0035,2274922,7198,0,763,7961,18110654042
QUEST Lab: Aerogel | KQED QUEST,https://www.youtube.com/watch?v=kHnen2nSmDY,0.004894,0.001862,0.000906,0.500144,0.871969,532.997739,2008-04-16 00:37:43,0.0029,10191.0000,0.0033,3531235,10191,0,1362,11553,40796357955
Best Optical Illusions: Vsauce LEANBACK #2,https://www.youtube.com/watch?v=JdHvhb14mWc,0.001881,0.001891,0.006663,0.499668,0.103970,63.565399,2011-05-05 00:56:15,0.0030,1042.0000,0.0033,350323,1042,0,103,1145,401119835
Dry ice FARTS when you cut it,https://www.youtube.com/watch?v=90cRyd4LpJo,0.005470,0.001874,0.000748,0.499984,1.023457,655.897969,2009-04-15 03:02:35,0.0031,12625.0000,0.0031,4106665,12625,0,190,12815,52626911975
LEANBACK #6 -- Part 1,https://www.youtube.com/watch?v=9vBXrqTK3n8,0.001811,0.001747,0.006396,0.499760,0.116346,75.053287,2011-06-18 19:08:59,0.0027,1093.0000,0.0031,410276,1093,0,178,1271,521460796
Magic Smoke Trick,https://www.youtube.com/watch?v=By5K4x3SPDo,0.003671,0.001727,0.001384,0.500105,0.542618,357.275113,2008-04-11 08:48:32,0.0027,6324.0000,0.0030,2368696,6324,0,870,7194,17040399024
Magic Floating Cube -- Optical Illusion,https://www.youtube.com/watch?v=FlO7zCV0Ctg,0.002742,0.001730,0.002178,0.500002,0.358855,240.035194,2010-07-29 14:56:10,0.0027,3782.0000,0.0030,1389957,3782,0,373,4155,5775271335
Mind Field Season 2 - Official Trailer,https://www.youtube.com/watch?v=tKUwqyggk4U,0.007218,0.001691,0.000604,0.500117,2.873645,1973.329424,2017-12-06 17:04:30,0.0026,16022.0000,0.0029,6124325,16022,0,1814,17836,109233460700
WORST PARENTS EVER ... and more! IMG! 19,https://www.youtube.com/watch?v=SCognYXKTI4,0.008910,0.001533,0.000534,0.500209,1.970456,1427.289091,2011-01-10 21:55:06,0.0023,18383.0000,0.0028,8028997,18383,0,3785,22168,177986805496
Mind Field - Official Trailer,https://www.youtube.com/watch?v=GAPqEAWW9lc,0.029537,0.001610,0.000150,0.500104,11.817517,8608.734364,2017-01-11 17:30:00,0.0025,74613.0000,0.0027,29549752,74613,0,6514,81127,2397282730504
Should I Die?,https://www.youtube.com/watch?v=zRxI0DaQrag,0.006263,0.000836,0.000000,0.001331,2.937593,2206.425852,2018-12-26 17:00:07,0.0000,0.0000,0.0027,5998284,0,0,15971,15971,95798593764
Crazy Blue Diamonds Illusion,https://www.youtube.com/watch?v=GqF7hf92GBc,0.001484,0.001351,0.008356,0.499722,0.091764,71.324282,2010-02-03 20:43:17,0.0019,799.0000,0.0026,425549,799,0,295,1094,465550606
"Milgram's Obedience to Authority Experiment 2009, 2/3",https://www.youtube.com/watch?v=IzTuz0mNlwU,0.001821,0.001505,0.004850,0.499669,0.121092,97.513920,2009-05-15 10:44:38,0.0025,1508.0000,0.0025,607591,1508,0,0,1508,916247228
Broken Hill Dust Storm Australia,https://www.youtube.com/watch?v=95tmYmeHf84,0.003291,0.001333,0.001853,0.500128,0.422202,346.719580,2008-02-12 12:26:09,0.0020,4545.0000,0.0024,2319118,4545,0,1102,5647,13096059346
YouTube HD Camera Trick Challenge,https://www.youtube.com/watch?v=iX8iVo5vc8o,0.002535,0.001071,0.003272,0.500211,0.309076,283.561641,2009-04-07 13:52:03,0.0013,2375.0000,0.0022,1777558,2375,0,1499,3874,6886259692
Moral Licensing,https://www.youtube.com/watch?v=yZlOw3rsPBM,0.003269,0.000655,0.000000,0.001031,1.125549,1091.432250,2018-12-05 17:01:02,0.0000,0.0000,0.0021,2990035,0,0,6166,6166,18436555810
Behavior and Belief,https://www.youtube.com/watch?v=BR-eMMCp7tg,0.003271,0.000598,0.000000,0.000935,1.048048,1121.092379,2019-01-09 17:00:02,0.0000,0.0000,0.0019,3032053,0,0,5668,5668,17185676404
Milgram's Obedience to Authority Experiment 2009 1/3,https://www.youtube.com/watch?v=BcvSNg0HZwk,0.002408,0.001053,0.002840,0.499821,0.224205,259.264441,2009-05-15 08:49:25,0.0017,2793.0000,0.0017,1615449,2793,0,0,2793,4511949057
How to Talk to Aliens,https://www.youtube.com/watch?v=xna-kdXZQHQ,0.006365,0.000531,0.000000,0.000824,1.920302,2329.897547,2019-01-02 17:00:06,0.0000,0.0000,0.0016,6317639,0,0,10413,10413,65785574907
The Stilwell Brain,https://www.youtube.com/watch?v=rA5qnZUXcqo,0.004225,0.000295,0.000000,0.000430,0.667691,1552.730749,2018-12-12 17:00:03,0.0000,0.0000,0.0009,4242918,0,0,3648,3648,15478164864
Mind Reading,https://www.youtube.com/watch?v=AgbeGFYluEA,0.008176,0.000236,0.000000,0.000332,1.037051,3120.781369,2019-01-16 17:00:03,0.0000,0.0000,0.0007,8418471,0,0,5594,5594,47092926774
Air France A340 landing Princess Juliana Int.  st Maarten,https://www.youtube.com/watch?v=l8KjPNj2jgw,0.014719,0.000254,0.001592,0.499951,0.497008,2250.113023,2007-12-06 19:54:59,0.0004,5398.0000,0.0004,15202733,5398,0,1317,6715,102086352095
Brains and Language,https://www.youtube.com/watch?v=jgpxx_zwPT0,0.000000,0.000000,0.002094,0.000000,0.784435,0.000000,2018-12-05 17:00:50,0.0000,3954.0000,0.0000,0,3954,0,343,4297,0
Jelly Bean Experiment,https://www.youtube.com/watch?v=CySwJD5ax8g,0.000000,0.000000,0.000000,0.000000,0.004026,0.000000,2018-12-12 16:58:58,0.0000,0.0000,0.0000,0,0,0,21,21,0
World Views,https://www.youtube.com/watch?v=IpZl4wD151g,0.000000,0.000000,0.000000,0.000000,0.001655,0.000000,2018-12-26 16:45:01,0.0000,0.0000,0.0000,0,0,0,8,8,0
Coin Toss,https://www.youtube.com/watch?v=t8HtVh_vkAM,0.000000,0.000000,0.000000,0.000000,0.003477,0.000000,2018-12-12 16:56:27,0.0000,0.0000,0.0000,0,0,0,18,18,0
Full Shaman Song,https://www.youtube.com/watch?v=a-EC76gHQPQ,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:06:44,0.0000,0.0000,0.0000,0,0,0,0,0,0
The Park PSA,https://www.youtube.com/watch?v=EcGY1_pn6tw,0.000000,0.000000,0.000000,0.000000,0.005658,0.000000,2018-12-05 17:01:15,0.0000,0.0000,0.0000,0,0,0,30,30,0
Memory Lane,https://www.youtube.com/watch?v=7h5YcPqB6r4,0.000000,0.000000,0.000000,0.000000,0.003294,0.000000,2018-12-12 16:57:55,0.0000,0.0000,0.0000,0,0,0,17,17,0
Q & A,https://www.youtube.com/watch?v=gBIGTQMnUa8,0.000000,0.000000,0.000000,0.000000,0.005123,0.000000,2018-12-12 16:57:13,0.0000,0.0000,0.0000,0,0,0,27,27,0
Truth Serums and False Confessions,https://www.youtube.com/watch?v=gWoPI-VoFV0,0.004204,0.000032,0.000000,0.000000,0.000161,1417.783027,2017-12-06 17:05:56,0.0000,0.0000,0.0000,4400158,0,0,0,0,0
Fast Times at Blue Valley High,https://www.youtube.com/watch?v=rqq5YEZi8Vo,0.000000,0.000000,0.000000,0.000000,0.002562,0.000000,2018-12-12 16:58:26,0.0000,0.0000,0.0000,0,0,0,13,13,0
A Family Affair,https://www.youtube.com/watch?v=vd2_vtUeMuA,0.000000,0.000000,0.000000,0.000000,0.001471,0.000000,2018-12-26 16:45:01,0.0000,0.0000,0.0000,0,0,0,7,7,0
Barnard's Star,https://www.youtube.com/watch?v=tsdUxJ_m9_A,0.000000,0.000000,0.000000,0.000000,0.002028,0.000000,2019-01-02 16:47:49,0.0000,0.0000,0.0000,0,0,0,10,10,0
Philosophizing About Death,https://www.youtube.com/watch?v=hI1413CMD88,0.000000,0.000000,0.000000,0.000000,0.002575,0.000000,2018-12-26 16:45:00,0.0000,0.0000,0.0000,0,0,0,13,13,0
A Frozen Pioneer,https://www.youtube.com/watch?v=vofyiRAlZA4,0.000000,0.000000,0.000000,0.000000,0.001839,0.000000,2018-12-26 16:45:02,0.0000,0.0000,0.0000,0,0,0,9,9,0
The Musical Savant - Mind Field S2,https://www.youtube.com/watch?v=43-XKBPvTM4,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,2017-12-27 17:00:00,0.0000,0.0000,0.0000,0,0,0,0,0,0
A Death Positive World,https://www.youtube.com/watch?v=E9VH9Uk-j0g,0.000000,0.000000,0.000000,0.000000,0.001839,0.000000,2018-12-26 16:45:01,0.0000,0.0000,0.0000,0,0,0,9,9,0
The Golden Record,https://www.youtube.com/watch?v=J7ECyM2XKz4,0.000000,0.000000,0.000000,0.000000,0.002582,0.000000,2019-01-02 16:49:29,0.0000,0.0000,0.0000,0,0,0,13,13,0
Hearing Test - Mind Field S2,https://www.youtube.com/watch?v=MtaXB9kFZ7Q,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,2017-12-27 17:00:01,0.0000,0.0000,0.0000,0,0,0,0,0,0
Virtual Dilemmas,https://www.youtube.com/watch?v=Z_HBeAoK2xo,0.000000,0.000000,0.000000,0.000000,0.018981,0.000000,2018-12-05 17:01:23,0.0000,0.0000,0.0000,0,0,0,103,103,0
How to Make a Hero,https://www.youtube.com/watch?v=JMpuxLIgjPs,0.002474,0.000032,0.000000,0.000000,0.000161,836.157687,2017-12-13 17:00:05,0.0000,0.0000,0.0000,2589206,0,0,0,0,0
The Power of Suggestion,https://www.youtube.com/watch?v=QDCcuCHOIyY,0.086084,0.000032,0.000000,0.000000,0.000162,29165.139975,2017-12-20 17:00:02,0.0000,0.0000,0.0000,90107226,0,0,0,0,0
Thought Implant - Mind Field S2,https://www.youtube.com/watch?v=L_slvBJ8XaE,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,2017-12-20 17:00:05,0.0000,0.0000,0.0000,0,0,0,0,0,0
Marcie Bockbrader Interview - Mind Field S2,https://www.youtube.com/watch?v=aumUv6jFdIs,0.000000,0.000000,0.000000,0.000000,0.000163,0.000000,2018-01-03 17:00:01,0.0000,0.0000,0.0000,0,0,0,0,0,0
Uncut False Confession - Mind Field S2,https://www.youtube.com/watch?v=MBRi7Bz8LZk,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:07:32,0.0000,0.0000,0.0000,0,0,0,0,0,0
Gail Thomas Interview - Mind Field S2,https://www.youtube.com/watch?v=7sLhRj058_w,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:07:08,0.0000,0.0000,0.0000,0,0,0,0,0,0
Touch - Mind Field (Ep 6),https://www.youtube.com/watch?v=OUdXMoY6fLY,0.002753,0.000029,0.000000,0.000000,0.000147,848.293834,2017-02-15 17:13:05,0.0000,0.0000,0.0000,2882115,0,0,0,0,0
Freedom of Choice - Mind Field (Ep 5),https://www.youtube.com/watch?v=lmI7NnMqwLQ,0.002995,0.000029,0.000000,0.000000,0.000147,920.884755,2017-02-08 17:28:42,0.0000,0.0000,0.0000,3135182,0,0,0,0,0
Mr. Xtreme - Mind Field S2,https://www.youtube.com/watch?v=CVn-O7f8w0E,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-13 17:00:01,0.0000,0.0000,0.0000,0,0,0,0,0,0
Grayson Brulte Interview - Mind Field S2,https://www.youtube.com/watch?v=lO1B90Wb1os,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:06:31,0.0000,0.0000,0.0000,0,0,0,0,0,0
Vsauce Live Stream!,https://www.youtube.com/watch?v=mjy5eokIm3U,0.001713,0.000031,0.000000,0.000000,0.000153,547.529815,2017-06-18 20:46:17,0.0000,0.0000,0.0000,1792829,0,0,0,0,0
What Kinectimals SHOULD Be Like -- Wackygamer,https://www.youtube.com/watch?v=ayYSOAbbmWc,0.000182,0.000017,0.000000,0.000000,0.000086,32.688504,2010-07-01 20:30:14,0.0000,0.0000,0.0000,190195,0,0,0,0,0
Conformity - Mind Field (Ep 2),https://www.youtube.com/watch?v=fbyIYXEu-nQ,0.004429,0.000029,0.000000,0.000000,0.000146,1353.416426,2017-01-18 17:40:14,0.0000,0.0000,0.0000,4636161,0,0,0,0,0
Artificial Intelligence - Mind Field (Ep 4),https://www.youtube.com/watch?v=qZXpgf8N6hs,0.003254,0.000029,0.000000,0.000000,0.000147,998.472100,2017-02-01 17:11:18,0.0000,0.0000,0.0000,3406332,0,0,0,0,0
Do You Know Yourself? - Mind Field (Ep 8),https://www.youtube.com/watch?v=b2ng8HuPLTk,0.002922,0.000030,0.000000,0.000000,0.000148,903.992077,2017-03-01 17:00:49,0.0000,0.0000,0.0000,3058704,0,0,0,0,0
A Few Personal Questions - Mind Field S2,https://www.youtube.com/watch?v=A5ivVJmAvY0,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:06:56,0.0000,0.0000,0.0000,0,0,0,0,0,0
False Confession Victim - Mind Field S2,https://www.youtube.com/watch?v=VsXqnx1L2Ug,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:07:42,0.0000,0.0000,0.0000,0,0,0,0,0,0
Your Brain on Tech,https://www.youtube.com/watch?v=1RHsAUyFCAM,0.003987,0.000032,0.000000,0.000000,0.000161,1344.562761,2017-12-06 17:06:20,0.0000,0.0000,0.0000,4172915,0,0,0,0,0
Digital Drugs - Mind Field S2,https://www.youtube.com/watch?v=IA7uM8UnU80,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:07:18,0.0000,0.0000,0.0000,0,0,0,0,0,0
In Your Face - Mind Field (Ep 7),https://www.youtube.com/watch?v=WY0j1cZtnp0,0.002369,0.000029,0.000000,0.000000,0.000147,731.461743,2017-02-22 17:00:39,0.0000,0.0000,0.0000,2480059,0,0,0,0,0
Ayahuasca,https://www.youtube.com/watch?v=U3lWVLuc6CE,0.010784,0.000032,0.000000,0.000000,0.000161,3637.014433,2017-12-06 17:05:25,0.0000,0.0000,0.0000,11287651,0,0,0,0,0
Unleashed - Mind Field S2,https://www.youtube.com/watch?v=8fU5B4PRTxs,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,2017-12-20 17:00:01,0.0000,0.0000,0.0000,0,0,0,0,0,0
Sending a Signal - Mind Field S2,https://www.youtube.com/watch?v=sKbeSNChcRk,0.000000,0.000000,0.000000,0.000000,0.000163,0.000000,2018-01-03 17:00:07,0.0000,0.0000,0.0000,0,0,0,0,0,0
Dynamic Duet - Mind Field S2,https://www.youtube.com/watch?v=mUkglfXbkjY,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,2017-12-27 17:00:09,0.0000,0.0000,0.0000,0,0,0,0,0,0
Destruction - Mind Field (Ep 3),https://www.youtube.com/watch?v=zD68reVP0Ek,0.003734,0.000029,0.000000,0.000000,0.000146,1143.181428,2017-01-25 17:03:13,0.0000,0.0000,0.0000,3908023,0,0,0,0,0
Sham Acupuncture - Mind Field S2,https://www.youtube.com/watch?v=qzDJgnd0JLU,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,2017-12-20 17:00:11,0.0000,0.0000,0.0000,0,0,0,0,0,0
Hero in the Sky - Mind Field S2,https://www.youtube.com/watch?v=urSpCj7dK_I,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-13 17:00:13,0.0000,0.0000,0.0000,0,0,0,0,0,0
The Human Lab Rat - Mind Field S2,https://www.youtube.com/watch?v=zaHZaJ07u3U,0.000000,0.000000,0.000000,0.000000,0.000161,0.000000,2017-12-06 17:07:52,0.0000,0.0000,0.0000,0,0,0,0,0,0
The Electric Brain,https://www.youtube.com/watch?v=NXNGvDdkXZE,0.002830,0.000033,0.000000,0.000000,0.000163,963.039375,2018-01-03 17:00:01,0.0000,0.0000,0.0000,2961878,0,0,0,0,0
Divergent Minds,https://www.youtube.com/watch?v=wcPzTr-BbAA,0.004317,0.000032,0.000000,0.000000,0.000162,1465.985189,2017-12-27 17:00:05,0.0000,0.0000,0.0000,4518976,0,0,0,0,0
Copyright: How It Went Wrong,https://www.youtube.com/watch?v=tk862BbjWx4,0.000000,0.000000,0.000083,0.000000,14.113263,0.000000,2011-08-23 16:51:31,0.0000,143201.0000,0.0000,0,143201,0,9237,152438,0
